MES ;ANO;DESTINO;DESTINAÄ«O;RES÷DUO;CLASSE;CLASSE_12;MASSA(t);VIAGENS;Volume (m3);ORIGEM;NOTAS;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;MANUTENÄ«O DE PARQUES E JARDINS;RPU;RSU;8,95;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RES DRENAGEM PLUVIAL;RPU;RSU;484,3;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RES PERECIVEL- VIG. SANITARIA;RPU;RSU;0,18;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RES TRANSBORDO CTRS-BR040;Outros;RSU;22293,6;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;370,22;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;CAPINA;RPU;RSU;61,93;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS DE BOCA DE LOBO;RPU;RSU;311,88;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RESIDUOS MUTIR«O DA  DENGUE;Outros;RSU;138,38;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;RESIDUOS PQ MUNICIPAL;RPU;RSU;269,4;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;VARRIÄ«O;RPU;RSU;3851,35;;;SLU;;
Abr;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,06;;;SLU LEV;;
Abr;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;16,8;;;SLU Porta a Porta;;
Abr;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;83,4;;;Contratada Porta a Porta;;
Abr;2010;Coopersoli Barreiro;COOPERATIVAS PMPV;MISTO;RDO;RSU;28,22;;;Doaá‰es;;
Abr;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,63;;;SLU LEV;;
Abr;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,4;;;SLU Porta a Porta;;
Abr;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;100,72;;;Contratada Porta a Porta;;
Abr;2010;Coopersol Venda Nova;COLETA SELETIVA PMPV;MISTO;RDO;RSU;22,66;;;Contratada Porta a Porta;;
Abr;2010;COMARP;COLETA SELETIVA PMPV;METAL;RDO;RSU;1,66;;;SLU Porta a Porta;;
Abr;2010;COMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;7,93;;;SLU Porta a Porta;;
Abr;2010;COMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;18,3;;;Contratada Porta a Porta;;
Abr;2010;COMARP;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;16,62;;;SLU LEV;;
Abr;2010;COMARP;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;14,96;;;SLU LEV;;
Abr;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;METAL;RDO;RSU;2,21;;;SLU LEV;;
Abr;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;13,76;;;SLU LEV;;
Abr;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;5,38;;;SLU LEV;;
Abr;2010;Coopemar Oeste;COLETA SELETIVA PMPV;MISTO;RDO;RSU;19,14;;;SLU Porta a Porta;;
Abr;2010;Coopemar Oeste;COLETA SELETIVA PMPV;MISTO;RDO;RSU;36,31;;;Contratada Porta a Porta;;
Abr;2010;Coleta seletiva de vidros/LEV;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;48,34;;;SLU LEV;;
Abr;2010;CTRS BR040;COOPERATIVAS PMPV;MISTO;RDO;RSU;1,29;;;Doaá‰es;;
Abr;2010;CTRS BR040;COLETA SELETIVA PMPV;MISTO;RDO;RSU;44,21;;;Contratada Porta a Porta;;
Abr;2010;Cimentos Liz;COLETA SELETIVA PMPV;MISTO;RDO;RSU;5,97;;;Contratada Porta a Porta;;
Abr;2010;TRANSBORDO;ATERRAGEM;CAPIM;RPU;RSU;69,19;65;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;CAPINA;RPU;RSU;4,17;5;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COLETA DOMICILIAR CONVENCIONAL;RDO;RSU;16262,02;2501;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COLETA ESPECIAL;RDO;RSU;179,81;61;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COLETA DOMIC VILAS FAVELAS;RDO;RSU;798,56;366;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COL DEPO CLAND. CARG MANUAL;RPU;RSU;56,06;20;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COL. DEPO. CLAND. CAR. MEC;RPU;RSU;;0;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;MANUTENÄ«O GERAL DA CTRS;RPU;RSU;650,81;242;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;PODA ATERRADA;RPO ;RPO;465,67;292;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;PRODUTOS DETERIORADOS;Outros;RSU;;0;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS DIVERSOS;Outros;RSU;240,71;123;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS DA LAGOA DA PAMPULHA;RPU;RSU;;0;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;RESIDUOS MUTIR«O DA  DENGUE;Outros;RSU;7,94;5;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS PÈBLICOS DAS REGIONAIS;RPU;RSU;126,45;64,67;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS URPV;RCCV;RCCV;50,86;61;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;VARRIÄ«O;RPU;RSU;195,75;59;;SLU;;
Abr;2010;TRANSBORDO;ATERRAGEM;COL. RES. COMUNS UND DE SAUDE;RDO;RSU;226,34;37;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;878,79;390;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COLETA ESPECIAL;RDO;RSU;8,43;5;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;ANIMAIS MORTOS;RSS;RSS;17,96;26;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COL. RES. COMUNS UND DE SAUDE;RDO;RSU;99,54;264;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COLETA DOMICILIAR CONVENCIONAL;RDO;RSU;319,08;48;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COLETA DOMIC VILAS FAVELAS;RDO;RSU;241,24;111;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COL DEPO CLAND. CARG MANUAL;RPU;RSU;16,86;8;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;MANUTENÄ«O GERAL DA CTRS;RPU;RSU;222,95;71;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;REJEITOS URE PAMPULHA;RCC;RCCV;75,8;27;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;CAPIM;RPU;RSU;36,44;28;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS DIVERSOS;Outros;RSU;1,9;3;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS PÈBLICOS DAS REGIONAIS;RPU;RSU;10,09;7;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS URPV - ENTULHO;RCC;RCCV;8,4;3;;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;ENTULHO PARTICULAR;RCC;RCCV;10495,303;1591;8827;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DEPOSIÄ«O CLANDESTINA/ENTULHO;RCC;RCCV;92,742;12;78;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS URPV - ENTULHO;RCC;RCCV;296,061;60;249;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;TERRA PARTICULAR;RCC;RCCV;89,175;10;75;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DE DEPOSIÄ«O CLANDESTINA/TERRA;RCC;RCCV;856,08;119;720;SLU;;
Abr;2010;CTRS BR040;ATERRAGEM;RES÷DUOS URPV - ENTULHO;RCC;RCCV;26,158;5;22;SLU;;
Abr;2010;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;272,09;;;SLU;;
Abr;2010;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;64,32;;;SLU;;
Abr;2010;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;95,5;;;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;824,9;371;;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;116,93;314;;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;ANIMAIS MORTOS;RSS;RSS;26,99;29;;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;ENTULHO PARTICULAR;RCC;RCCV;15018,259;2111;12631;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DEPOSIÄ«O CLANDESTINA/ENTULHO;RCC;RCCV;260,391;35;219;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;RES÷DUOS URPV - ENTULHO;RCC;RCCV;466,088;85;392;SLU;;
Mai;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DE DEPOSIÄ«O CLANDESTINA/TERRA;RCC;RCCV;10039,916;680;8444;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;CAPIM;RPU;RSU;83,94;62;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;CAPINA;RPU;RSU;37,07;24;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;COLETA DOMICILIAR CONVENCIONAL;RDO;RSU;17254,34;2637;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;COLETA ESPECIAL;RDO;RSU;143,13;46;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;COLETA DOMIC VILAS FAVELAS;RDO;RSU;1130,74;506;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;COL DEPO CLAND. CARG MANUAL;RPU;RSU;71,32;24;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;MANUTENÄ«O GERAL DA CTRS;RPU;RSU;877,35;321;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;PODA ATERRADA;RPO ;RPO;561,4;360;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS DIVERSOS;Outros;RSU;184,61;65;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS PÈBLICOS DAS REGIONAIS;RPU;RSU;70,25;32;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS URPV;RCCV;RCCV;80,93;85;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;VARRIÄ«O;RPU;RSU;155,3;54;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;COL. RES. COMUNS UND DE SAUDE;RDO;RSU;211,65;33;;SLU;;
Mai;2010;TRANSBORDO;ATERRAGEM;PODA ATERRADA;RPO ;RPO;740,03;24;;SLU;;
Mai;2010;COMPOSTAGEM;COMPOSTAGEM;RES÷DUO ORG∂NICO COLETADO;RDO;RSU;267,59;;;SLU;;
Mai;2010;COMPOSTAGEM;COMPOSTAGEM;PODA;RPO ;RPO;69,45;;;SLU;;
Mai;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;8,37;;;SLU LEV;;
Mai;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;14,75;;;SLU Porta a Porta;;
Mai;2010;ASMARE;COLETA SELETIVA PMPV;MISTO;RDO;RSU;90,95;;;Contratada Porta a Porta;;
Mai;2010;Coopersoli Barreiro;COOPERATIVAS PMPV;MISTO;RDO;RSU;39,052;;;Doaá‰es;;
Mai;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;15,78;;;SLU LEV;;
Mai;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;10,25;;;SLU Porta a Porta;;
Mai;2010;Coopersoli Barreiro;COLETA SELETIVA PMPV;MISTO;RDO;RSU;134,84;;;Contratada Porta a Porta;;
Mai;2010;Coopersol Venda Nova;COLETA SELETIVA PMPV;MISTO;RDO;RSU;27,3;;;Contratada Porta a Porta;;
Mai;2010;COMARP;COLETA SELETIVA PMPV;METAL;RDO;RSU;1,76;;;SLU LEV;;
Mai;2010;COMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;12,63;;;SLU Porta a Porta;;
Mai;2010;COMARP;COLETA SELETIVA PMPV;MISTO;RDO;RSU;67,13;;;Contratada Porta a Porta;;
Mai;2010;COMARP;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;17,59;;;SLU LEV;;
Mai;2010;COMARP;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;15,83;;;SLU LEV;;
Mai;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;METAL;RDO;RSU;3,06;;;SLU LEV;;
Mai;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;PAPEL;RDO;RSU;11,59;;;SLU LEV;;
Mai;2010;ASSOCIRECICLE;COLETA SELETIVA PMPV;PLµSTICO;RDO;RSU;6,7;;;SLU LEV;;
Mai;2010;Coopemar Oeste;COLETA SELETIVA PMPV;MISTO;RDO;RSU;28,14;;;SLU Porta a Porta;;
Mai;2010;Coopemar Oeste;COLETA SELETIVA PMPV;MISTO;RDO;RSU;46,72;;;Contratada Porta a Porta;;
Mai;2010;Coleta seletiva de vidros/LEV;COLETA SELETIVA PMPV;VIDRO;RDO;RSU;38,81;;;SLU LEV;;
Mai;2010;CTRS BR040;COLETA SELETIVA PMPV;MISTO;RDO;RSU;3,12;;;SLU LEV;;
Mai;2010;CTRS BR040;COLETA SELETIVA PMPV;MISTO;RDO;RSU;17,65;;;Contratada Porta a Porta;;
Mai;2010;ESTAÄ«O CTRS BR040;RECICLAGEM RCC;ENTULHO RECEBIDO;RCC;RCCV;6360;;5300;SLU;;
Mai;2010;ESTAÄ«O ESTORIL;RECICLAGEM RCC;ENTULHO RECEBIDO;RCC;RCCV;2983,2;;2486;SLU;;
Mai;2010;ESTAÄ«O PAMPULHA;RECICLAGEM RCC;ENTULHO RECEBIDO;RCC;RCCV;6103,2;;5086;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;CAPINA;RPU;RSU;289,37;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;CAPINA EM LOTES PUB. E PARTICULARES;RPU;RSU;7,13;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COL DEPO CLAND. CARG MANUAL;RPU;RSU;3450,34;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COL. DEPO. CLAND. CAR. MEC;RPU;RSU;7887,73;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COL. RES. COMUNS UND DE SAUDE;RDO;RSU;7,09;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COL. RES. MERCADO CENTRAL;RDO;RSU;3,04;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COLETA DOMIC VILAS FAVELAS;RDO;RSU;1848,99;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COLETA DOMICILIAR CONVENCIONAL;RDO;RSU;30403,23;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;COLETA RES÷DUOS ORG∂NICOS;RDO;RSU;129,29;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;ENTULHO RECEBIDO;RCC;RCCV;300,63;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;LIMP.OBRA DE ARTE E P‡S-EVENTO;RPU;RSU;22,23;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;MULTITAREFA;RPU;RSU;3087,54;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;MULTITAREFA - URPV;Outros;RSU;11233,94;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;MANUTENÄ«O DE PARQUES E JARDINS;RPU;RSU;12,45;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RES DRENAGEM PLUVIAL;RPU;RSU;25,5;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RES PERECIVEL- VIG. SANITARIA;RPU;RSU;0,96;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RES TRANSBORDO CTRS-BR040;Outros;RSU;23710,49;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;PODA ATERRADA;RPO ;RPO;286,29;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;CAPINA;RPU;RSU;44,4;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RES÷DUOS DE BOCA DE LOBO;RPU;RSU;238,1;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RESIDUOS MUTIR«O DA  DENGUE;Outros;RSU;121,91;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;RESIDUOS PQ MUNICIPAL;RPU;RSU;321,33;;;SLU;;
Mai;2010;CTR MACAÈBAS;ATERRAGEM;VARRIÄ«O;RPU;RSU;3471,3;;;SLU;;
Mai;2010;ASMARE;COOPERATIVAS PMPV;METAL;RDO;RSU;2,992;;;Aquisiá∆o de terceiros;;
Mai;2010;ASMARE;COOPERATIVAS PMPV;PAPEL;RDO;RSU;88,989;;;Catadores;;
Mai;2010;ASMARE;COOPERATIVAS PMPV;PAPEL;RDO;RSU;113,854;;;Aquisiá∆o de terceiros;;
Mai;2010;ASMARE;COOPERATIVAS PMPV;PLµSTICO;RDO;RSU;8,27;;;Catadores;;
Mai;2010;ASMARE;COOPERATIVAS PMPV;PLµSTICO;RDO;RSU;16,058;;;Aquisiá∆o de terceiros;;
Jun;2010;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;873,83;383;;;;
Jun;2010;CTRS BR040;ATERRAGEM;RES÷DUOS COLETA EM UNID. SERVIÄOS DE SAÈDE;RSS;RSS;104,36;290;;;;
Jun;2010;CTRS BR040;ATERRAGEM;ANIMAIS MORTOS;RSS;RSS;20,47;28;;;;
Jun;2010;CTRS BR040;ATERRAGEM;ENTULHO PARTICULAR;RCC;RCCV;18221,425;2481;15325;;;
Jun;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DEPOSIÄ«O CLANDESTINA/ENTULHO;RCC;RCCV;1300,766;91;1094;;;
Jun;2010;CTRS BR040;ATERRAGEM;RES÷DUOS URPV - ENTULHO;RCC;RCCV;361,456;65;304;;;
Jun;2010;CTRS BR040;ATERRAGEM;COLETA MEC. DE DEPOSIÄ«O CLANDESTINA/TERRA;RCC;RCCV;1580,181;139;1329;;;
Jun;2010;TRANSBORDO;ATERRAGEM;CAPIM;RPU;RSU;67,47;56;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;CAPINA;RPU;RSU;2,51;3;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;COLETA DOMICILIAR CONVENCIONAL;RDO;RSU;16868,58;2633;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;COLETA ESPECIAL;RDO;RSU;127,73;42;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;COLETA DOMIC VILAS FAVELAS;RDO;RSU;1137,07;503;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;COL DEPO CLAND. CARG MANUAL;RPU;RSU;62,67;20;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;MANUTENÄ«O GERAL DA CTRS;RPU;RSU;763,08;283;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;PODA ATERRADA;RPO ;RPO;910,37;480;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS DIVERSOS;Outros;RSU;468,58;110;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS PÈBLICOS DAS REGIONAIS;RPU;RSU;101,6;44;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS PÈBLICOS DAS REGIONAIS;RPU;RSU;70,88;76;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;VARRIÄ«O;RPU;RSU;104,49;48;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;RES÷DUOS SAÈDE DE PARTICULARES ;RSS;RSS;138,77;32;;;;
Jun;2010;TRANSBORDO;ATERRAGEM;PODA ATERRADA;RPO ;RPO;209,13;76;;;;
Jun;2010;ESTAÄ«O CTRS BR040;RECICLAGEM RCC;ENTULHO RECEBIDO;RCC;RCCV;3360;;2800;;;
Jun;2010;ESTAÄ«O ESTORIL;RECICLAGEM RCC;ENTULHO RECEBIDO;RCC;RCCV;2480,4;;2067;;;
