estado;cidade;local;endereço;bairro;cep;tipo de material;horario_seg_sex;horario_sab_dom;tipo;;;;
SP;São Paulo;Tucuruvi;Rua Eduardo Vicente Nasser, nº 519;Barro Branco (Zona Norte);02344-050; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Santana;Avenida Zaki Narchi, nº375;Carandiru;02029-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Alceu Maynard de Araújo;Avenida Professor Alceu Maynard de Araújo, nº 330 - ao lado da Central de Triagem;Vila Cruzeiro;04728-110; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vicente Rao;Avenida Vicente Rao, nº 308 sentido Diadema (Baixo do Viaduto José Diniz);Jardim Petrópolis;04636-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Pedro Bueno;Rua João de Lery, altura do nº 503;Parque Jabaquara;04356-030; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vitor Manzini;Praça Dom Francisco de Sousa, nº 635;Santo Amaro;04745-050; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Cipoaba;Rua Padre Luis de Siqueira, nº 947, com Avenida Rodolfo Pirani;Jardim Rodolfo Pirani;08310-260; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Iguatemi;Rua Francisco de Melo Palheta, nº1548;Parque Boa Esperança;08341-235; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Montalvania;Rua Montalvania nº 195;Jardim São Cristóvão;03930-095; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Lima Bonfante;Rua Capitão-mor Lázaro da Costa, nº 251;Jardim São Francisco;08390-260; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Imperador;Avenida. Ribeirão Jacu, nº 201 (Baixo do Viaduto Jacu Pêssego);Jardim das Camélias;08050-420; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Carlito Maia;Rua Domingos Fernandes Nobre, nº 109;Vila Itaim;08190-300; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Pedro Nunes;Rua da Polka, nº 100;Jardim Pedro José Nunes;08061-540; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Itaqueruna;Rua Domitila d'Abril, nº 88;Cidade Nova São Miguel;08042-550; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Varre Vila;Rua Primeiro de Maio, defronte nº 106;União de Vila Nova;08072-050; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vitória Popular;Rua El Rey nº 508;Jardim São Carlos (Zona Leste);08062-520; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Jardim Helena;Rua Cosme dos Santos, nº 110;Jardim Helena;08090-753; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Jardim Romano;Rua Duarte Martins Mourão, nº 400;Jardim Santa Margarida;08191-250; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Jardim Lapena;Rua Rafael Zimbard, altura do nº78;Jardim Nair;08071-130; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Sapopemba;Rua Francesco Usper, nº 550;Conjunto Habitacional Teotonio Vilela;03928-235; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Cardoso Franco;Rua dos Vorás, nº 25;Conjunto Residencial Sitio Oratório;03978-310; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Reynaldo José;Rua Silvestro Silvestre, nº 400;Jardim Ângela (Zona Leste);03985-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Joaquim Catuna;Rua Luca Conforti, nº210;Fazenda da Juta;03977-417; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Glicério;Praça Ministro Francisco Sá Carneiro, nº 6 (Baixos do Viaduto Glicério);Liberdade;01517-100; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Liberdade;Rua Jaceguai, nº 67, esquina com a Avenida Liberdade;Bela Vista;01315-010; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Armênia;Rua General Carmona, nº 156;Luz;01102-030; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Barra Funda;Rua Cônego Vicente Miguel Marino, nº 76;Baixos Viaduto Engenheiro Orlando Murgel;00000-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Cambuci;Avenida Dom Pedro I, nº 38;Vila Monumento;01552-001; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;General Flores;Rua General Flores, nº 10;Bom Retiro;01129-010; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Bela Vista;Rua Quatorze de Julho, nº 59;Bela Vista;01324-040; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Guilherme;Rua José Bernardo Pinto, nº 1480;Vila Guilherme;02055-001; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Sabrina;Avenida do Poeta, nº 931;Jardim Julieta;02161-160; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Maria;Rua Curuçá, nº 1.700;Jardim Andaraí;02168-150; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Mirandópolis;Avenida Senador Casemiro da Rocha, nº 1220, esquina com Avenida José Maria Whitaker;Mirandópolis;00000-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Mariana;Rua Mauricio Francisco Klabin, nº37;Vila Mariana;04120-020; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Saioa;Rua Mary Baida Salem, nº01;Vila Firmiano Pinto;04124-210; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Rubem Berta;Avenida Rubem Berta, 1100 (baixo do Viaduto Onze de Junho);Indianópolis;04014-010; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Anhaia Mello;Rua da Prece, nº 296;Vila Prudente;03156-210; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;São Lucas;Rua Florêncio Sanches, nº 307;Parque Residencial Oratorio;03266-120; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Paulo;Vila Industrial;Rua Lisa Ansorge, altura do nº 645;Jardim Guairacá;03244-060; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;6:00 - 22:00;6:00 - 18:00;Ecoponto;;6:00 - 22:00;;
SP;São Vicente;Ecoponto Vila Voturuá;Avenida Juiz de Fora, 48;Vila Voturuá;11380-420; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8:00 - 17:00;8:00 - 12:00;Ecoponto;;8:00 - 17:00;;
SP;São Vicente;Cidade Náutica;Avenida Paulo Hourneaux de Moura, 101;Esplanada dos Barreiros;11340-450; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8:00 - 17:00;8:00 - 12:00;Ecoponto;;8:00 - 17:00;;
SP;São Vicente;Ecoponto Jardim Rio Branco;Avenida Ulisses Guimarães, 211;Jardim Rio Branco;11347-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8:00 - 17:00;8:00 - 12:00;Ecoponto;;8:00 - 17:00;;
SP;Itaquaquecetuba;Ecoponto Jardim Odete;Rua Jacamin, 350;Jardim Odete;08570-200; Coleta seletiva, Obras e materiais, Líquidos, Borracha;8:00 - 17:00;Fechado;Ecoponto;;8:00 - 17:00;;
SP;Itaquaquecetuba;Ecoponto Vila Bartira;Rua Itararé, 343;Vila Bartira;08570-000; Coleta seletiva, Obras e materiais, Líquidos, Borracha;Não disponível;Não disponível;Ecoponto;;Não disponível;;
SP;Itaquaquecetuba;Ecoponto Arizona;Rua Vitórino, 254;Jardim Luciana;08570-170; Coleta seletiva, Obras e materiais, Líquidos, Borracha;8:00 - 17:00;Fechado;Ecoponto;;;;
SP;Itaquaquecetuba;Ecoponto Piratininga;Rua Joaquim Caetano, S/N;Parque Piratininga;08570-300; Coleta seletiva, Obras e materiais, Líquidos, Borracha;8:00 - 17:00;8:00 - 12:00;Ecoponto;;;;
SP;Itaquaquecetuba;Ecoponto Nova Itaquá;Em Mandi, Itaquaquecetuba;Nova Itaquá;08570-400; Coleta seletiva, Obras e materiais, Líquidos, Borracha;Não disponível;Não disponível;Ecoponto;;;;
SP;Bauru;Ecoponto Parque Viaduto;R. Bernardino de Campos, 28;Vila Jardim Celina;17055-025; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;"7;00 - 19;00";7h - 12h;Ecoponto;;;;
SP;Bauru;Ecoponto Mary Dota;R. Américo Finazzi, 4;Nucleo Hab. Nobuji Nagasawa;17025-821; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;"7;00 - 19;00";8h - 16h;Ecoponto;;;;
SP;Bauru;Ecoponto Sorocabana;120 - R. Sorocabana, 2;Vila Souto;17054-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;"7;00 - 19;00";7h - 19h;Ecoponto;;;;
SP;Bauru;Ecoponto Santa Edwirges;R. Francisco do Rêgo Carranca, 1;Jardim Vania Maria;17063-490; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;"7;00 - 19;00";7h - 19h;Ecoponto;;;;
SP;Bauru;Ecoponto Jardim Redentor;213 - R. Noé Onófre Teixeira, 109;Jardim Dona Lili;17032-500; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;"7;00 - 19;00";7h - 12h;Ecoponto;;;;
SP;Carapicuíba;Ecoponto e Regional Cohab;Av. Brasil, 292;Conj. Hab. Pres. Castelo Branco;06325-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Carapicuíba;Ecoponto Ariston;Av. Comendador Dante Carraro, 333;Cidade Ariston Estela Azevedo;06396-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h30 - 17h;8h30 - 11h30;Ecoponto;;;;
SP;Carapicuíba;Ecoponto Aldeia;R. José Ailton de Camargo;Jardim Mesquita;6340-000; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h30 - 16h30;8h30 - 11h30;Ecoponto;;;;
SP;Carapicuíba;Ecoponto Santa Brígida;R. Peruíbe, 4;Santa Brígida;06333-330; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;Não disponível;Não disponível;Ecoponto;;;;
SP;Piracicaba;Ecoponto Santo Antônio;R. João Laurelli;Vila Remedi;13422-350; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 18h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;ECOPONTO JD Oriente;R. Profa. Maria Isabel Teixeira Mendes;Jardim Oriente;13418-060; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h30 - 17h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Monte Rey;Rua Giovani Ferrazzo;Monte Rey;13426-320; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 17h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Cecap/Eldorado;Av. Raul Machado Filho;Cecap/Eldorado;13421-050; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Artemis;Rua Fioravante Cenedese;Artemis;13427-250; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Mário Dedini I;Rua Antônio Franco de Lima;Mario Dedini I;13428-140; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Mário Dedini II;Rua dos Topázios;Mario Dedini II;13428-140; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Bosques do Lenheiro I;Rua Sapucaia;Bosques do Lenheiro I;13431-150; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 17h;7h - 12h;Ecoponto;;;;
SP;Piracicaba;Ecoponto Vila Remedi;Rua João Laurelli;Vila Remedi;13422-350; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 18h;7h - 12h;Ecoponto;;;;
SP;Jundiaí;Ecoponto GERESOL;Av. Yamashita Yukio, 1268 – Distrito Industrial;Distrito Industrial;13213-010; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h - 16h40;7h30 - 11h30;Ecoponto;;;;
SP;Jundiaí;Ecoponto Cidade Nova;R. Doraci Camargo Alegre, s/n° – Cidade Nova;Cidade Nova;13219-410; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Jundiaí;Ecoponto Jardim do Lago;R. Geraldo Santos, 195 – Jardim do Lago;Jardim do Lago;13203-650; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;7h30 - 16h;7h - 15h;Ecoponto;;;;
SP;Jundiaí;Ecoponto Jardim Tarumã;Rua Rio de Janeiro, s/n – Jardim Tarumã;Jardim Tarumã;13216-570; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Jundiaí;Ecoponto Morada das Vinhas;(Parque Ecológico Morada das Vinhas – “José Roberto Mota Barroca”) R. Uva Niágara, 376 – Parque Cecap;Parque Cecap;13214-719; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Jundiaí;Ecoponto Residencial Jundiaí;Av. Eunice Cavalcante de Souza Queiroz, s/nº – Parque Residencial Jundiaí;Parque Residencial Jundiaí;13212-463; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Jundiaí;Ecoponto Vila Nambi;R. Marquês de Maricá, s/nº – Vila Nambi;Vila Nambi;13219-020; Coleta seletiva, Obras e materiais, Líquidos, Eletrônicos,Borracha;8h - 17h;8h - 12h;Ecoponto;;;;
SP;Diadema;Ecoponto Arco-Íris;Rua Mozart, s/nº – Jardim Arco-Íris;Jardim Arco-Íris;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Arraia;Rua Arraia, 50 – Eldorado;Eldorado;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Marginal “Z”;Avenida Daniel José de Carvalho, 330 – Parque Real;Parque Real;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Nações;Rua Espanha c/ Avenida Dom João VI – Taboão;Taboão;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Naval;Rua Idealópolis c/ Avenida Corredor ABD, s/nº – Vila São José;Vila São José;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Rufino;Estrada do Rufino, 1.059 – Serraria;Serraria;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto Yamagata;Rua Yamagata c/ Rua Osaka, s/nº – Jardim Canhema;Jardim Canhema;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h30;8h - 13h;Ecoponto;;;;
SP;Diadema;Ecoponto João Batista (Vila Nogueira);Rua João Batista Alves do Nascimento, 546 – Vila Nogueira;Vila Nogueira;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;7h - 17h;7h - 16h;Ecoponto;;;;
SP;Diadema;Ecoponto DLU;Avenida Pirâmide, 844 – Jardim Inamar;Jardim Inamar;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;7h - 16h;7h - 12h;Ecoponto;;;;
SP;Diadema;Ecoponto Caracas;Rua Caracas, 120 – Vila Mulford (atrás do Corpo de Bombeiros);Vila Mulford;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos;8h - 16h;Fechado;Ecoponto;;;;
SP;Diadema;Ecoponto Nova Conquista;Travessa ETCD, 210 – Vila Nova Conquista – Piraporinha;Vila Nova Conquista;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos;8h - 16h30;Fechado;Ecoponto;;;;
SP;Diadema;Ecoponto Okavango – Casa Grande;Avenida Casa Grande, 1810 – Jardim Casa Grande;Jardim Casa Grande;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos, Borracha;8h - 16h;Fechado;Ecoponto;;;;
SP;Diadema;Ecoponto Maria Leonor – Parque Reid / Campanário;Avenida Maria Leonor (sob ponte da Imigrantes);Parque Reid / Campanário;00000-000;Coleta Seletiva, Obras e Materiais, Eletrônicos;8h - 16h;Fechado;Ecoponto;;;;
SP;Diadema;Taboão;Av. Prestes Maia, 2080 (em reforma);Taboão;00000-000;Coleta Seletiva;8h - 17h;8h - 17h;Ecoponto;;;;
SP;Diadema;Nova Conquista;Travessa ETCD, 210;Nova Conquista - Piraporinha;00000-000;Coleta Seletiva;00:01 - 23:59;00:01 - 23:59;PEV;;;;
SP;Diadema;Chico Mendes;Av. Chico Mendes, 18;Jd. União;00000-000;Coleta Seletiva;00:01 - 23:59;00:01 - 23:59;PEV;;;;
SP;Diadema;Cooperlimpa;Av. Pirâmide, 144;Inamar;00000-000;Coleta Seletiva;00:01 - 23:59;00:01 - 23:59;PEV;;;;
SP;Santos;MAKRO SANTOS;Av. Nossa Senhora de Fátima, 1.440;Chico de Paula;00000-000;Obras e materiais;7h - 22h;8h - 20h;PEV;;;;
SP;Santos;ANDRA;Av. Senador Feijó, 414;Vila Matias;00000-000;Obras e materiais;8h - 22h; 8h - 20h;PEV;;;;
SP;Santos;ROLDÃO;R. Comendador Martins, 241;Vila Mathias;00000-000;Obras e materiais;8h - 19h;8h - 12h;PEV;;;;
SP;Santos;CARREFOUR Praiamar;R. Alexandre Martins, 80 Loja 43;Aparecida;00000-000;Obras e materiais;8h - 22h; 8h - 20h;PEV;;;;
SP;Santos;CARREFOUR;R. Conselheiro Nebias, 802;Boqueirão;00000-000;Obras e materiais;8h - 22h; 8h - 20h;PEV;;;;
SP;Santos;VOLTLUZ;Av. Dr. Pedro Lessa, 993;Ponta da Praia;00000-000;Obras e materiais; 8h - 18h;8h - 12h;PEV;;;;
SP;Santos;CONSTRUDECOR;R. Alexandre Martins, 80;Aparecida;00000-000;Obras e materiais;7h30 - 18h; 8h - 12h;PEV;;;;
SP;Santos;ASSAÍ;Av. Nossa Senhora de Fátima, 50;Saboo;00000-000;Obras e materiais;7h - 22h; 7h - 22h;PEV;;;;
SP;Santos;Pneus Portuária;Rua Boris Kaufmam, 261, Chico de Paula;Chico de Paula;11045-901;Borracha;8h - 17h;Fechado;PEV;;;;
SP;Santos;Atacadão;Avenida Nossa Senhora de Fátima, 298 - Chico de Paula;Chico de Paula;11045-901;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
SP;Santos;Carrefour Conselheiro;Avenida Conselheiro Nébias, 802 - Boqueirão;Boqueirão;11280-800;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
SP;Santos;Carrefour Praiamar;Rua Alexandre Martins, 80 - Loja 43 - Aparecida;Aparecida;11275-000;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
SP;Santos;Empório Nova Era;Rua Dr. Cunha Moreira, 210 – Encruzilhada;Encruzilhada;11045-904;Eletrônicos;8h - 18h;Não disponível;PEV;;;;
SP;Santos;Fundação Settaport - Centro de Reciclagem de Lixo Eletrônico;Avenida Conselheiro Nébias, 85 – Paquetá;Paquetá;11280-000;Eletrônicos;8h30 - 18h;Não disponível;PEV;;;;
SP;Santos;Hipermercado Extra;Avenida Ana Costa, 318/340, Gonzaga;Gonzaga;11060-000;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
SP;Santos;Lojas Cem;Rua João Pessoa, 185 - Centro;Centro;11013-150;Eletrônicos;9h - 19h;Não disponível;PEV;;;;
SP;Santos;Makro 82;Avenida Nossa Senhora de Fátima, 1440 - Chico de Paula;Chico de Paula;11045-901;Eletrônicos;7h - 22h;Não disponível;PEV;;;;
SP;Santos;Mini Extra 0124;Rua Vereador Henrique Soler, 239 - Ponta da Praia;Ponta da Praia;00000-000;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
SP;Santos;Multicoisas - Utilidades Domésticas;Avenida Ana Costa, 383 – Gonzaga;Gonzaga;00000-000;Eletrônicos;9h - 20h;Não disponível;PEV;;;;
SP;Santos;Senac Santos;Avenida Conselheiro Nébias, 309 - Vila Mathias;Vila Mathias;00000-000;Eletrônicos;7h30 - 23h;Não disponível;PEV;;;;
SP;Santos;Sindicato do Comércio Varejista da Baixada Santista (SINCOMÉRCIO/BS);Avenida Ana Costa, 25 - Vila Mathias;Vila Mathias;00000-000;Eletrônicos;8h - 18h;Não disponível;PEV;;;;
SP;Santos;Supermercado Bolshoi;Rua Carvalho de Mendonça, 336 - Campo Grande;Campo Grande;00000-000;Eletrônicos;8h - 22h;Não disponível;PEV;;;;
